Id,Sales
1,4288.4518467696935
2,7035.767116664932
3,8685.4525543021
4,7073.522939623513
5,6983.118193066277
6,5489.638326202433
7,7738.036980055223
8,7765.402380453511
9,5194.88621606748
10,5758.647527226731
11,6791.33309021259
12,7941.800399052077
13,6781.1642618191545
14,9025.00636196618
15,5713.86927201468
16,4726.200117715326
17,5687.110232636379
18,9358.166136226026
19,10704.987883250627
20,9419.811129776092
21,7521.8422348743425
22,4913.21218194685
23,5896.965233170577
24,4367.669520305994
25,7852.340580606375
26,10151.671359840233
27,8923.694769564656
28,5712.6364647960045
29,5170.672475883464
30,4601.3904095107655
31,6099.505393057337
32,10240.33452325938
33,6595.78011179714
34,5378.403823250295
35,5373.124655012513
36,7506.935994548456
37,3744.197085097908
38,7038.518591393083
39,4328.0508192716925
40,6593.722229354972
41,6878.6581425312415
42,5355.66732045853
43,7634.451872685798
44,6680.486870857444
45,4791.205198873298
46,6754.544124266361
47,6932.801083559986
48,11092.590749960926
49,6187.737815628647
50,8001.510202459295
51,7000.157494358235
52,9063.270478027329
53,6462.967581685747
54,8976.724682864668
55,4738.049375397194
56,5086.296089854961
57,6177.5345797106
58,6021.115606098995
59,8683.54291266144
60,7706.052700210264
61,5491.307976525215
62,7569.4995662247275
63,6383.1193835618205
64,9662.523897461635
65,3834.434121338376
66,12799.602288585025
67,4862.383504192925
68,5885.244608855458
69,8047.584434545123
70,5085.054131265823
71,6144.806579119378
72,6068.425171566097
73,7324.3649830447075
74,5358.931793233364
75,5409.700470221691
76,7763.5664421058045
77,7576.450105771386
78,6783.796621441963
79,5189.703164897319
80,7000.8199927944415
81,11287.58088371546
82,6348.76611150645
83,4403.799422145873
84,6700.9929262582955
85,5832.588292238193
86,5738.879252276195
87,7221.499817518747
88,4014.6887908382564
89,7588.963011933316
90,5939.560746387279
91,6976.548089438726
92,6166.184461105254
93,4092.5022403359494
94,5965.610993556591
95,5067.754621785704
96,7804.036804066142
97,9120.69053909895
98,5256.240260097725
99,4818.4885630218505
100,6179.7301209637
101,5837.190065664494
102,6085.610906411518
103,8053.679831296129
104,6581.75397172362
105,7535.595092992724
106,5646.036019056046
107,4530.439779090273
108,6386.04780217163
109,8039.0876601751825
110,8049.291196210724
111,8031.2894691140045
112,7856.910229622221
113,5833.181112029192
114,8411.087160051104
115,5610.853221676273
116,7030.295203924641
117,9059.805500432854
118,6728.760629681436
119,9584.505243372287
120,7900.273549115249
121,7488.998381451661
122,5908.788041302354
123,6869.961948863599
124,7662.679620931248
125,6079.655929101066
126,3955.7372066116295
127,5332.116131518033
128,7668.328630368282
129,5776.696635870599
130,4900.912717802119
131,8441.73482397762
132,6515.708684927325
133,5637.690816233042
134,5571.817499176619
135,5515.238082159352
136,7299.619008982818
137,7184.384980584948
138,6776.5616087557555
139,5539.816089282488
140,4640.354094585993
141,6443.169736709604
142,3898.571849737396
143,6162.3189932694395
144,5015.934423936552
145,8652.166921463733
146,7212.009855122916
147,6129.281300925628
148,10210.972211421475
149,5170.692282620669
150,4905.796223540911
151,10183.58807837507
152,6483.331562127495
153,8201.80870123052
154,7481.195524094892
155,5594.695419543119
156,6244.533081008545
157,5410.328484977562
158,8344.091696362104
159,11169.154860019791
160,6140.0358910938785
161,3323.6736222788536
162,4588.996860530006
163,8447.264455353674
164,8528.097828244052
165,6199.3103706853
166,6966.879527360374
167,4804.679553032626
168,5709.184712925661
169,3149.7523084172244
170,5084.177158465904
171,6016.540196060486
172,6884.312492500224
173,6911.726065883801
174,6189.044377465117
175,7924.333344534325
176,8928.19307411414
177,7497.166645120909
178,4879.862025482039
179,9198.219811089915
180,10707.669284642408
181,5888.004122934504
182,7813.901625600147
183,5365.231322629649
184,6385.182193522832
185,4276.6514112080085
186,7205.8942703320345
187,5152.24776174246
188,8689.432661908928
189,7094.769217085668
190,8625.840363008278
191,8089.444858035854
192,5584.821814436858
193,8615.673850840756
194,17957.095160327564
195,10156.031200502473
196,5574.5362360025165
197,2975.7206124248096
198,6016.504744245281
199,8858.614866743415
200,5803.344394117159
201,12304.499793948316
202,19957.04972419189
203,3606.6040276013036
204,5302.467066583507
205,9500.965110283696
206,4807.147277859288
207,9080.002421393321
208,6652.690979480928
209,7082.231571582177
210,3891.5337761260002
211,6499.145268517689
212,6076.390988061892
213,7297.591882820191
214,9631.838740793472
215,6225.921480771556
216,5949.341274611679
217,6934.803438508963
218,5161.178479579273
219,4832.410271967112
220,7615.170176749238
221,5847.9913213688715
222,5939.631162604503
223,6771.582189472223
224,6177.670590452806
225,5388.668569950456
226,7249.765952986597
227,6928.094051397577
228,8501.418851660106
229,5867.855763178428
230,7354.076906303298
231,5649.660584945071
232,3579.917747344386
233,6248.09557951767
234,7101.334203623986
235,5957.0037591147475
236,4563.528105856079
237,8428.381277819171
238,7263.942252867504
239,9079.515418481975
240,6718.965132511271
241,5755.059798350607
242,5507.259261641056
243,4420.199830565755
244,9749.107950771142
245,5010.180022711387
246,7858.088896021753
247,14712.902780104718
248,7346.210073333166
249,8083.969645107247
250,5163.837966900917
251,4611.448569905776
252,7220.736511168201
253,4131.527983887636
254,5715.168808116331
255,10113.856442560284
256,5586.445244939101
257,15613.160568797564
258,14082.79316443763
259,4767.091831565555
260,6846.667878006564
261,5492.670993572026
262,6562.475255250869
263,5447.063913633827
264,10678.207557712045
265,7571.607689424285
266,8925.824463276258
267,4761.2216606683405
268,7038.462950152606
269,4866.7456988212425
270,8470.404015911869
271,6843.241070767073
272,5932.751268099107
273,6490.484368148892
274,6134.000530473045
275,7921.453624992231
276,9610.228772069002
277,5751.533466872965
278,9659.217753411182
279,6831.083700273029
280,9178.118026324455
281,5299.785788324693
282,5332.33405167717
283,5381.755378574538
284,9828.168155706077
285,6238.687181416888
286,7900.0297412628815
287,6672.675038252245
288,8528.591686810134
289,4536.692607450732
290,8308.758563452333
291,6690.395542268596
292,4095.0604417532713
293,13653.02577040373
294,17124.965949935984
295,6926.910862003499
296,6750.267497046156
